timestamp,elapsed,CC,RC,SC,CC_avg,RC_avg,SC_avg,ΔCC,ΔRC,ΔSC
1768811078.8183722,21.42312502861023,33,14,45,,,,,,
1768811078.8788497,21.4835946559906,33,14,45,,,,,,
1768811078.9435246,21.548276662826538,33,14,46,,,,,,
1768811079.0039947,21.609742164611816,34,15,46,,,,,,
1768811079.0660467,21.671298027038574,33,14,47,,,,,,
1768811079.1437037,21.749451160430908,33,14,47,,,,,,
1768811079.2058213,21.81156873703003,33,14,47,,,,,,
1768811079.2839296,21.889677047729492,33,14,46,,,,,,
1768811079.3645775,21.96910047531128,33,14,46,,,,,,
1768811079.4263635,22.0311176776886,33,13,47,,,,,,
1768811079.4864545,22.09180498123169,34,14,47,,,,,,
1768811079.544619,22.149373531341553,34,13,48,,,,,,
1768811079.6122994,22.217050313949585,34,14,47,,,,,,
1768811079.692197,22.296948194503784,33,14,46,,,,,,
1768811079.753733,22.358489274978638,35,14,48,,,,,,
1768811079.8319304,22.436679363250732,33,14,46,,,,,,
1768811079.9071379,22.51188635826111,33,15,45,,,,,,
1768811079.9712353,22.576982736587524,34,14,47,,,,,,
1768811080.0498807,22.6546311378479,35,13,50,,,,,,
1768811080.127062,22.73280954360962,35,13,49,,,,,,
1768811080.186724,22.791465997695923,34,13,48,,,,,,
1768811080.2680402,22.87227773666382,34,13,48,,,,,,
1768811080.3422184,22.94796586036682,34,13,48,,,,,,
1768811080.4205892,23.02533793449402,34,14,46,,,,,,
1768811080.4971664,23.102015018463135,34,13,49,,,,,,
1768811080.575223,23.180970430374146,35,12,51,,,,,,
1768811080.6550925,23.259845733642578,34,12,49,,,,,,
1768811080.733063,23.33781147003174,33,14,46,,,,,,
1768811080.809151,23.413898944854736,34,13,48,,,,,,
1768811080.8867712,23.492518663406372,35,12,51,,,,,,
1768811080.966716,23.572463512420654,34,13,48,,,,,,
1768811081.0454562,23.65021061897278,34,13,49,,,,,,
1768811081.1244967,23.729247331619263,34,13,49,,,,,,
1768811081.2020211,23.80677604675293,34,13,48,,,,,,
1768811081.2778451,23.882594347000122,34,13,48,,,,,,
1768811081.3575246,23.962273359298706,35,12,51,,,,,,
1768811081.4343503,24.039107084274292,34,12,49,,,,,,
1768811081.5050118,24.110759258270264,33,13,48,,,,,,
1768811081.56401,24.16975736618042,34,12,49,,,,,,
1768811081.6238506,24.22959804534912,34,12,50,,,,,,
1768811081.6953354,24.300083875656128,34,12,50,,,,,,
1768811081.7523658,24.357114553451538,35,12,50,,,,,,
1768811081.8118901,24.416569709777832,36,13,51,,,,,,
1768811081.8802938,24.48604130744934,36,12,51,,,,,,
1768811081.949279,24.55402684211731,34,12,50,,,,,,
1768811082.0254908,24.630239725112915,34,12,50,,,,,,
1768811082.102594,24.708341360092163,34,12,50,,,,,,
1768811082.164373,24.769123077392578,34,12,50,,,,,,
1768811082.2286303,24.83337926864624,34,11,51,30.515,17.105,40.1,-0.9811832061068699,-1.9255343511450391,1.649618320610685
1768811082.3076944,24.912440299987793,35,11,52,30.54,17.055,40.185,-0.9561832061068714,-1.9755343511450398,1.7346183206106858
1768811082.386563,24.992310523986816,35,11,52,30.57,17.005,40.275,-0.9261832061068702,-2.0255343511450405,1.824618320610682
1768811082.4650173,25.069764852523804,34,11,51,30.595,16.955,40.355,-0.9011832061068716,-2.0755343511450413,1.9046183206106804
1768811082.540809,25.14655637741089,34,11,51,30.61,16.91,40.425,-0.8861832061068711,-2.1205343511450394,1.9746183206106807
1768811082.607556,25.212306022644043,34,11,51,30.625,16.865,40.5,-0.8711832061068705,-2.165534351145041,2.0496183206106835
1768811082.6854548,25.291202306747437,34,11,51,30.645,16.82,40.58,-0.8511832061068709,-2.2105343511450393,2.129618320610682
1768811082.7637758,25.368417024612427,34,12,51,30.665,16.775,40.665,-0.8311832061068714,-2.255534351145041,2.2146183206106826
1768811082.8417227,25.44647192955017,34,11,51,30.69,16.72,40.75,-0.8061832061068692,-2.3105343511450407,2.2996183206106835
1768811082.920924,25.526671409606934,35,10,53,30.715,16.67,40.835,-0.7811832061068706,-2.360534351145038,2.3846183206106843
1768811082.9976246,25.60237455368042,34,11,52,30.73,16.63,40.905,-0.7661832061068701,-2.4005343511450405,2.4546183206106846
1768811083.0768938,25.68165111541748,34,11,51,30.745,16.59,40.965,-0.7511832061068695,-2.4405343511450397,2.514618320610687
1768811083.1542537,25.75911855697632,34,11,51,30.77,16.545,41.045,-0.7261832061068709,-2.485534351145038,2.594618320610685
1768811083.2304668,25.836214303970337,34,11,52,30.795,16.495,41.13,-0.7011832061068688,-2.5355343511450386,2.679618320610686
1768811083.2976904,25.903437852859497,34,11,51,30.82,16.45,41.21,-0.6761832061068702,-2.5805343511450403,2.7596183206106843
1768811083.364953,25.969236373901367,34,11,51,30.845,16.405,41.29,-0.6511832061068716,-2.6255343511450384,2.8396183206106826
1768811083.430849,26.036596536636353,34,11,52,30.87,16.36,41.375,-0.6261832061068695,-2.67053435114504,2.9246183206106835
1768811083.494376,26.099124670028687,34,11,51,30.89,16.32,41.445,-0.6061832061068699,-2.7105343511450393,2.994618320610684
1768811083.5721714,26.177918910980225,34,12,50,30.915,16.28,41.52,-0.5811832061068714,-2.7505343511450384,3.0696183206106866
1768811083.6358392,26.24059224128723,34,11,51,30.945,16.235,41.6,-0.5511832061068702,-2.79553435114504,3.149618320610685
1768811083.7138386,26.318586349487305,33,11,51,30.97,16.185,41.685,-0.5261832061068716,-2.845534351145041,3.2346183206106858
1768811083.7902575,26.396004915237427,33,12,50,30.99,16.15,41.755,-0.5061832061068721,-2.880534351145041,3.304618320610686
1768811083.8543253,26.459073305130005,34,12,50,31.02,16.11,41.83,-0.4761832061068709,-2.92053435114504,3.379618320610682
1768811083.9326787,26.537433862686157,34,11,52,31.05,16.06,41.92,-0.4461832061068698,-2.970534351145041,3.469618320610685
1768811084.0111465,26.616894006729126,34,11,52,31.08,16.015,42.005,-0.4161832061068722,-3.015534351145039,3.554618320610686
1768811084.0858023,26.69086718559265,33,11,51,31.1,15.97,42.085,-0.3961832061068691,-3.060534351145039,3.6346183206106843
1768811084.1484609,26.753210067749023,33,11,51,31.125,15.925,42.17,-0.3711832061068705,-3.105534351145039,3.719618320610685
1768811084.2113779,26.816126823425293,33,12,50,31.14,15.885,42.24,-0.35618320610686993,-3.1455343511450398,3.7896183206106855
1768811084.2765257,26.882273197174072,33,12,48,31.16,15.845,42.305,-0.33618320610687036,-3.185534351145039,3.854618320610683
1768811084.354052,26.958801746368408,34,11,52,31.19,15.795,42.395,-0.3061832061068692,-3.2355343511450396,3.9446183206106866
1768811084.4322386,27.037986040115356,36,10,56,31.23,15.74,42.51,-0.2661832061068701,-3.2905343511450393,4.0596183206106815
1768811084.5081446,27.112891912460327,34,11,51,31.26,15.69,42.6,-0.23618320610686894,-3.34053435114504,4.149618320610685
1768811084.5655234,27.170265913009644,33,12,49,31.29,15.65,42.675,-0.20618320610687135,-3.380534351145039,4.224618320610681
1768811084.6344225,27.238163709640503,33,11,51,31.32,15.6,42.765,-0.17618320610687022,-3.43053435114504,4.314618320610684
1768811084.6909149,27.29666233062744,34,11,51,31.355,15.555,42.85,-0.14118320610687007,-3.47553435114504,4.399618320610685
1768811084.7605965,27.365347385406494,33,11,50,31.375,15.51,42.92,-0.1211832061068705,-3.5205343511450398,4.469618320610685
1768811084.8385117,27.44326114654541,34,11,51,31.405,15.465,43.0,-0.09118320610686936,-3.5655343511450397,4.5496183206106835
1768811084.9136367,27.519384145736694,34,11,51,31.44,15.42,43.085,-0.05618320610686922,-3.6105343511450396,4.634618320610684
1768811084.9749846,27.580732107162476,33,12,49,31.465,15.385,43.15,-0.031183206106870642,-3.6455343511450398,4.699618320610682
1768811085.0408385,27.645588397979736,33,12,49,31.495,15.35,43.22,-0.0011832061068695054,-3.68053435114504,4.769618320610682
1768811085.1035824,27.708329916000366,35,10,53,31.54,15.3,43.32,0.04381679389312865,-3.730534351145039,4.869618320610684
1768811085.163399,27.76814603805542,35,11,53,31.585,15.255,43.415,0.08881679389313035,-3.7755343511450388,4.964618320610683
1768811085.227838,27.832587242126465,33,12,49,31.615,15.22,43.485,0.11881679389312794,-3.810534351145039,5.034618320610683
1768811085.287692,27.892463445663452,33,12,49,31.645,15.185,43.56,0.14881679389312907,-3.845534351145039,5.109618320610686
1768811085.3514895,27.957237005233765,33,12,50,31.675,15.145,43.645,0.1788167938931302,-3.88553435114504,5.194618320610687
1768811085.4126716,28.017420530319214,34,12,50,31.71,15.105,43.73,0.21381679389313035,-3.925534351145039,5.27961832061068
1768811085.4769201,28.082667589187622,33,12,50,31.74,15.07,43.805,0.24381679389312794,-3.9605343511450393,5.354618320610683
1768811085.5361474,28.140896558761597,34,11,52,31.77,15.03,43.89,0.2738167938931291,-4.00053435114504,5.439618320610684
1768811085.603218,28.208040475845337,34,11,52,31.805,14.985,43.98,0.3088167938931292,-4.04553435114504,5.52961832061068
1768811085.660234,28.265981435775757,34,12,49,31.835,14.95,44.05,0.33881679389313035,-4.08053435114504,5.599618320610681
1768811085.723401,28.32814884185791,34,12,49,31.87,14.91,44.125,0.3738167938931305,-4.120534351145039,5.6746183206106835
1768811085.789221,28.394968509674072,33,12,50,31.9,14.87,44.21,0.4038167938931281,-4.16053435114504,5.759618320610684
1768811085.850205,28.455952405929565,33,11,51,31.93,14.83,44.285,0.4338167938931292,-4.2005343511450395,5.83461832061068
1768811085.9121332,28.51788067817688,33,13,48,31.955,14.805,44.34,0.4588167938931278,-4.22553435114504,5.889618320610687
1768811085.9775932,28.583340644836426,33,13,48,31.985,14.775,44.405,0.48881679389312893,-4.255534351145039,5.954618320610685
1768811086.0398045,28.64455246925354,33,12,50,32.015,14.735,44.48,0.5188167938931301,-4.29553435114504,6.02961832061068
1768811086.1004252,28.706172704696655,34,11,51,32.05,14.695,44.56,0.5538167938931267,-4.335534351145039,6.109618320610686
1768811086.165661,28.771408557891846,33,12,49,32.08,14.66,44.63,0.5838167938931278,-4.370534351145039,6.179618320610686
1768811086.2277286,28.832472324371338,33,12,49,32.11,14.625,44.7,0.6138167938931289,-4.4055343511450396,6.249618320610686
1768811086.2878594,28.892613172531128,33,12,49,32.135,14.59,44.765,0.6388167938931275,-4.44053435114504,6.314618320610684
1768811086.3499172,28.95566463470459,33,12,49,32.16,14.56,44.83,0.6638167938931261,-4.470534351145039,6.379618320610682
1768811086.4141667,29.01891565322876,34,11,51,32.19,14.525,44.905,0.6938167938931272,-4.505534351145039,6.454618320610685
1768811086.479216,29.083965301513672,35,11,52,32.23,14.485,44.985,0.7338167938931264,-4.54553435114504,6.534618320610683
1768811086.5601256,29.164873123168945,33,13,48,32.26,14.455,45.045,0.7638167938931275,-4.5755343511450395,6.594618320610685
1768811086.6379294,29.24261975288391,34,12,49,32.29,14.425,45.105,0.7938167938931286,-4.605534351145039,6.65461832061068
1768811086.7125206,29.31726884841919,34,12,50,32.32,14.39,45.175,0.8238167938931298,-4.640534351145039,6.724618320610681
